ticker,date,open,high,low,close,difference,volume
BLK,1999-10-01,14.0,14.25,14.0,14.125,0.89286,3162400.0
BLK,1999-10-04,14.125,14.125,14.0,14.0,-0.88496,533400.0
BLK,1999-10-05,14.0,14.125,14.0,14.125,0.89286,270600.0
BLK,1999-10-06,14.125,14.875,14.125,14.875,5.31,205400.0
BLK,1999-10-07,14.875,14.875,14.0625,14.125,-5.04,214200.0
BLK,1999-10-08,14.1875,14.1875,14.0625,14.0625,-0.88106,65600.0
BLK,1999-10-11,14.0625,14.125,14.0,14.0625,0.0,77500.0
BLK,1999-10-12,14.0625,14.125,14.0,14.125,0.44444,49200.0
BLK,1999-10-13,14.125,14.375,14.0,14.0625,-0.44248,49900.0
BLK,1999-10-14,14.0,14.0625,13.25,13.625,-2.68,430900.0
BLK,1999-10-15,13.125,13.1875,12.6875,13.0625,-0.47619,158200.0
BLK,1999-10-18,13.0,13.0,12.5,12.8125,-1.44,83800.0
BLK,1999-10-19,12.75,13.25,12.75,13.25,3.92,58200.0
BLK,1999-10-20,13.375,13.5,13.125,13.125,-1.87,62600.0
BLK,1999-10-21,13.125,13.4375,13.0,13.4375,2.38,98200.0
BLK,1999-10-22,13.375,13.5625,13.3125,13.5,0.93458,191200.0
BLK,1999-10-25,13.4375,13.9375,13.4375,13.9375,3.72,153100.0
BLK,1999-10-26,13.8125,14.125,13.8125,14.0,1.36,65600.0
BLK,1999-10-27,14.0,14.1875,14.0,14.0625,0.44643,100900.0
BLK,1999-10-28,14.1875,14.5,14.125,14.125,-0.44053,255300.0
BLK,1999-10-29,14.125,15.25,14.125,15.25,7.96,123200.0
BLK,1999-11-01,15.0,15.0,14.625,14.75,-1.67,41800.0
BLK,1999-11-02,14.75,14.875,14.3125,14.75,0.0,66600.0
BLK,1999-11-03,14.6875,14.875,14.6875,14.75,0.42553,18500.0
BLK,1999-11-04,14.875,15.125,14.5,14.9375,0.42017,72100.0
BLK,1999-11-05,15.0,15.875,14.875,15.75,5.0,122900.0
BLK,1999-11-08,15.875,17.375,15.8125,16.625,4.72,240000.0
BLK,1999-11-09,16.75,16.75,16.125,16.125,-3.73,42400.0
BLK,1999-11-10,16.0,16.125,15.8125,16.0625,0.39063,59900.0
BLK,1999-11-11,16.0625,16.25,16.0625,16.125,0.38911,20000.0
BLK,1999-11-12,16.25,18.5,16.25,18.0,10.77,248500.0
BLK,1999-11-15,18.1875,18.1875,17.5,17.6875,-2.75,99200.0
BLK,1999-11-16,17.6875,17.6875,17.375,17.4375,-1.41,95300.0
BLK,1999-11-17,17.6875,18.25,17.25,17.5,-1.06,107900.0
BLK,1999-11-18,17.5,17.5,17.25,17.25,-1.43,67500.0
BLK,1999-11-19,17.25,17.75,17.1875,17.625,2.17,31200.0
BLK,1999-11-22,17.5625,17.875,17.5625,17.8125,1.42,36500.0
BLK,1999-11-23,17.8125,19.375,17.8125,19.125,7.37,65500.0
BLK,1999-11-24,19.0,19.0,18.375,18.5625,-2.3,53800.0
BLK,1999-11-26,18.5,18.5,18.375,18.4375,-0.33784,2600.0
BLK,1999-11-29,18.375,18.375,17.875,18.125,-1.36,20200.0
BLK,1999-11-30,18.1875,18.5,18.1875,18.375,1.03,38100.0
BLK,1999-12-01,18.375,18.625,18.25,18.5625,1.02,43800.0
BLK,1999-12-02,18.5625,19.0,18.5625,19.0,2.36,33200.0
BLK,1999-12-03,19.125,19.375,19.0625,19.1875,0.3268,62000.0
BLK,1999-12-06,19.1875,19.1875,18.25,18.375,-4.23,38200.0
BLK,1999-12-07,18.5,19.0,18.4375,18.625,0.67568,112500.0
BLK,1999-12-08,18.5,18.5,18.0,18.1875,-1.69,27700.0
BLK,1999-12-09,18.25,18.375,18.125,18.25,0.0,15500.0
BLK,1999-12-10,18.125,18.125,17.625,17.625,-2.76,22400.0
BLK,1999-12-13,17.75,18.0,17.4375,17.4375,-1.76,44500.0
BLK,1999-12-14,17.25,17.25,17.0625,17.125,-0.72464,19400.0
BLK,1999-12-15,17.125,17.125,16.875,17.125,0.0,11100.0
BLK,1999-12-16,17.0625,17.25,16.8125,16.8125,-1.47,90700.0
BLK,1999-12-17,16.6875,17.25,16.6875,17.125,2.62,37300.0
BLK,1999-12-20,17.0,17.0,16.8125,16.9375,-0.36765,31300.0
BLK,1999-12-21,16.9375,17.0625,16.875,17.0,0.369,11800.0
BLK,1999-12-22,17.125,17.375,17.125,17.1875,0.36496,6300.0
BLK,1999-12-23,17.1875,17.25,17.0,17.125,-0.36364,3700.0
BLK,1999-12-27,17.0625,17.125,17.0625,17.125,0.3663,2400.0
BLK,1999-12-28,17.0625,17.625,17.0625,17.375,1.83,65600.0
BLK,1999-12-29,17.4375,17.4375,17.125,17.25,-1.08,9600.0
BLK,1999-12-30,17.125,17.375,17.125,17.3125,1.09,5100.0
BLK,1999-12-31,17.25,17.375,17.1875,17.1875,-0.36232,13000.0
BLK,2000-01-03,17.4375,17.5,16.625,16.625,-4.66,64600.0
BLK,2000-01-04,16.625,16.625,15.625,15.875,-4.51,81900.0
BLK,2000-01-05,15.75,15.75,15.0,15.75,0.0,38100.0
BLK,2000-01-06,15.75,16.25,15.75,16.0,1.59,41200.0
BLK,2000-01-07,15.875,16.25,15.75,15.875,0.0,34700.0
BLK,2000-01-10,16.5,16.5,16.0,16.0,-3.03,94200.0
BLK,2000-01-11,16.125,16.875,16.0,16.4375,1.94,39700.0
BLK,2000-01-12,16.5,17.125,16.5,17.125,3.79,25100.0
BLK,2000-01-13,17.25,17.5,16.875,16.9375,-1.81,62000.0
BLK,2000-01-14,17.0,17.75,16.875,17.5,2.94,183100.0
BLK,2000-01-18,17.75,18.25,17.75,18.0,1.41,77300.0
BLK,2000-01-19,18.0,18.375,17.9375,18.25,1.39,34500.0
BLK,2000-01-20,18.25,18.25,17.375,17.5,-4.11,42200.0
BLK,2000-01-21,17.4375,17.5,17.25,17.375,-0.35842,16000.0
BLK,2000-01-24,17.5,17.5,17.0,17.125,-2.14,10700.0
BLK,2000-01-25,17.125,17.5,17.0625,17.25,0.72993,19200.0
BLK,2000-01-26,17.25,17.5,17.25,17.4375,1.09,16600.0
BLK,2000-01-27,17.4375,18.0,17.4375,17.5,0.35842,33600.0
BLK,2000-01-28,17.625,17.625,17.3125,17.375,-1.42,3900.0
BLK,2000-01-31,17.125,17.5,17.125,17.5,2.19,53900.0
BLK,2000-02-01,17.375,17.75,17.375,17.75,2.16,15400.0
BLK,2000-02-02,18.0,18.125,17.875,17.9375,-0.34722,92700.0
BLK,2000-02-03,18.0625,18.125,17.9375,18.0,-0.34602,35200.0
BLK,2000-02-04,18.125,18.5625,18.125,18.4375,1.72,51500.0
BLK,2000-02-07,18.4375,18.5625,18.375,18.5,0.33898,25200.0
BLK,2000-02-08,18.5,18.875,18.5,18.5625,0.33784,45300.0
BLK,2000-02-09,18.75,18.75,18.375,18.375,-2.0,9100.0
BLK,2000-02-10,18.5,18.5,17.875,17.875,-3.38,9700.0
BLK,2000-02-11,17.875,18.0,17.875,17.9375,0.34965,24700.0
BLK,2000-02-14,18.0625,18.0625,17.875,18.0,-0.34602,7100.0
BLK,2000-02-15,17.875,18.0,17.875,17.875,0.0,4900.0
BLK,2000-02-16,17.875,18.5,17.875,18.5,3.5,69000.0
BLK,2000-02-17,18.5,18.6875,18.3125,18.375,-0.67568,28100.0
BLK,2000-02-18,18.375,18.5625,18.375,18.5,0.68027,5000.0
BLK,2000-02-22,18.625,18.8125,18.5625,18.5625,-0.33557,10700.0
BLK,2000-02-23,18.5625,18.9375,18.5625,18.8125,1.35,5700.0
BLK,2000-02-24,18.875,19.125,18.875,19.0,0.66225,61800.0
BLK,2000-02-25,19.0,19.25,19.0,19.25,1.32,41400.0
BLK,2000-02-28,19.25,20.125,19.25,20.125,4.55,35700.0
BLK,2000-02-29,21.75,21.875,21.625,21.875,0.57471,79900.0
BLK,2000-03-01,22.5,22.75,21.75,21.75,-3.33,140600.0
BLK,2000-03-02,22.0,22.25,22.0,22.0625,0.28409,26600.0
BLK,2000-03-03,22.125,22.125,22.0625,22.125,0.0,17300.0
BLK,2000-03-06,22.0625,22.25,22.0625,22.0625,0.0,9900.0
BLK,2000-03-07,22.125,22.125,21.75,22.0,-0.56497,26200.0
BLK,2000-03-08,22.0,22.1875,22.0,22.0,0.0,31700.0
BLK,2000-03-09,21.875,22.0,21.75,22.0,0.57143,7800.0
BLK,2000-03-10,22.0,22.125,21.9375,22.125,0.56818,5200.0
BLK,2000-03-13,22.375,23.125,22.25,22.875,2.23,27900.0
BLK,2000-03-14,22.875,23.0,22.875,22.875,0.0,1300.0
BLK,2000-03-15,23.125,24.125,22.625,24.125,4.32,29000.0
BLK,2000-03-16,24.125,25.0,24.125,24.375,1.04,19500.0
BLK,2000-03-17,23.375,24.75,23.375,24.75,5.88,73300.0
BLK,2000-03-20,24.0,24.25,23.875,24.0,0.0,134700.0
BLK,2000-03-21,23.75,24.0,23.75,24.0,1.05,172200.0
BLK,2000-03-22,23.75,23.75,22.625,22.625,-4.74,35900.0
BLK,2000-03-23,22.625,22.625,22.5,22.5,-0.55249,1300.0
BLK,2000-03-24,22.5,22.5,22.375,22.4375,-0.27778,5600.0
BLK,2000-03-27,22.1875,22.1875,22.0,22.0625,-0.56338,19600.0
BLK,2000-03-28,22.0625,22.0625,19.75,20.0,-9.35,42600.0
BLK,2000-03-29,19.75,19.875,19.75,19.75,0.0,77000.0
BLK,2000-03-30,19.8125,20.5,19.8125,20.4375,3.15,18700.0
BLK,2000-03-31,20.4375,20.4375,20.25,20.25,-0.91743,23500.0
BLK,2000-04-03,20.25,20.6875,20.25,20.625,1.85,4000.0
BLK,2000-04-04,20.625,20.875,20.625,20.75,0.60606,77700.0
BLK,2000-04-05,20.75,21.4375,20.625,21.4375,3.31,32700.0
BLK,2000-04-06,21.375,22.4375,21.125,22.375,4.68,12500.0
BLK,2000-04-07,22.25,24.4375,22.25,24.25,8.99,44500.0
BLK,2000-04-10,24.25,24.25,24.0,24.0,-1.03,16100.0
BLK,2000-04-11,24.125,24.125,24.0,24.0625,-0.25907,6300.0
BLK,2000-04-12,24.0,24.0,23.8125,23.875,-0.52083,3800.0
BLK,2000-04-13,23.75,23.75,23.375,23.375,-1.58,4900.0
BLK,2000-04-14,23.25,23.25,23.0,23.0,-1.08,10200.0
BLK,2000-04-17,22.875,22.875,22.375,22.4375,-1.91,15500.0
BLK,2000-04-18,22.3125,22.3125,21.875,21.9375,-1.68,2900.0
BLK,2000-04-19,21.8125,21.9375,21.0,21.0,-3.72,20400.0
